X,Y,OBJECTID,COLS_KEY,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PRIMARY_USE,ALT_GEOM,PHONE_NUM,GLOBALID,WEBSITE,OB_GYN,PEDIATRICS,PRIMARY_CARE,SUTQ_RATING,SNAP,WIC
1824431.70347631,724231.152123973,20428041,114380,313 W 5TH AVE,Harrison House Bed and Breakfast,Retail - Hotel/Motel,,Y,N,614-868-1180,{16623511-CF6C-4664-8C36-5CBDB2F1A593},,,,,,,
1827895.38683763,734419.378138557,20428042,604699,2546 INDIANOLA AVE,REVES & WESTBROOK LLP,Retail - Services,,Y,N,6142610610,{FE0BFFC1-C15B-4222-BE3C-5E8BE368401F},,,,,,,
1831478.92002489,780911.836334556,20428043,330298,1141 POLARIS PKWY,Mattress Firm,Retail - Commercial/Retail,,Y,N,614-928-3370,{712C9D2C-58A8-43C4-B088-CA62FF8469A3},,,,,,,
1849529.34192923,726997.356237233,20428044,467465,3025 SWITZER AVE,Meredith Brothers ,Retail - Commercial/Retail,,Y,N,6142211306,{31A4541C-3577-4011-B2C1-A0B98008F2B3},,,,,,,
1808639.09464164,777912.831177726,20428045,823155,2080 SUMMIT ROW BLVD,Sunoco,Retail - Gas Station,,Y,N,,{224FF98E-A3A3-4A73-9169-AB9640424EB6},,,,,,,
1838007.31444839,696191.363387391,20428046,463402,2740 LOCKBOURNE RD,Columbus Metropolitan Library - Marion-Franklin,Public Places - Library,,Y,N,,{78DB0E8F-C854-4628-952B-ABA92E39B22B},http://www.columbuslibrary.org/locations,,,,,,
1816413.39733447,737357.371606395,20428047,627905,1071 FISHINGER RD,Central Office Suites,Office - Corporate,,Y,N,,{DEC2BA8D-FE1D-40BF-BE7D-73599E118CAB},,,,,,,
1850377.27428848,702112.792489395,20428048,1010874,2858 BANWICK RD,NCA's Auto Care,Retail - Services,,Y,N,614-368-8888,{2CA31F6E-F59F-4ABF-9C9F-0AAE6DAE9CB8},,,,,,,
1870797.29020689,712436.334178224,20428049,588817,1200 NOE-BIXBY RD,Poblano's Mexican Restaurant,Retail - Restaurant,,Y,N,,{E0FE4D17-83D3-4577-B5F2-A63F12D9C691},,,,,,,
1803481.91368306,762302.113383472,20428050,949142,6090 SAWMILL RD,Dollar Tree,Retail - Commercial/Retail,,Y,N,,{9801DE12-C256-459A-B7EB-A79AFBD887F5},,,,,,Y,
1803496.01273622,771793.178062722,20428051,481241,7460 SAWMILL RD,Key Bank,Office - Bank,,Y,N,614-540-7339,{5467E52E-2CF9-4D09-89AC-61B38E7EB02F},,,,,,,
1817219.12046055,752177.513553977,20428052,1076062,800 BETHEL RD,Min Ga Korean Restaurant,Retail - Restaurant,,Y,N,,{E91BA4DE-6325-4D79-97CF-405492081F8A},,,,,,,
1824984.63576938,720354.985007554,20428053,1251569,769 NEIL AVE,Great Clips,Retail - Services,,Y,N,,{05B3B83F-78E9-48F9-9EA1-782ECA296B7A},,,,,,,
1828425.41957022,752067.35957481,20428054,621359,4818 INDIANOLA AVE,A&B Child Care And Learning Center,Education - Daycare,ODJFS 400610,,N,614-785-7290,{CD461AC2-93EF-4654-93D3-D6CD1D7638D8},,,,,1,,
1838262.38021122,739149.361788809,20428055,483017,1775 EDDYSTONE AVE,Little Caesars,Retail - Restaurant,,Y,N,,{D8CACDC2-E83A-4A55-965B-CF951D23F180},,,,,,,
1796514.35215889,706564.375777811,20428056,1240473,721 GEORGESVILLE RD,La Super Torta,Retail - Restaurant,Restaurant DB,Y,N,,{8308A48F-9EE8-4765-9F4D-458455E0F2DE},,,,,,,
1795575.09288256,699553.336650312,20428057,620613,1710 GEORGESVILLE SQUARE DR,Dairy Queen,Retail - Restaurant,,Y,N,614-788-5400,{0529F529-4E8B-4E81-B33A-D85F922981D6},,,,,,,
1810230.34834889,712746.07732515,20428058,765325,2404 W BROAD ST,Lev's Pawn Shop,Retail - Commercial/Retail,,Y,N,,{71E8A1EB-B1E4-4893-83B5-CE070B9E0B70},,,,,,,
1828702.31599805,688514.367258474,20428059,709723,3545 S HIGH ST,Wendy's,Retail - Restaurant,,Y,N,,{DCC416FF-2E6D-48DB-B99D-6FE5DBA845AA},,,,,,,
1843424.65302314,709935.723693892,20428060,564319,1919 E LIVINGSTON AVE,Perma-Flex Mold Co,Retail - Commercial/Retail,,Y,N,,{8A4D6F19-D492-414D-8198-FBD38B515B18},,,,,,,
1851188.94392496,747708.260353386,20428061,1301779,4028 MORSE CROSSING G,Sears Home Appliance Showroom,Retail - Commercial/Retail,,Y,N,,{3968EC57-7EE4-4C39-8BDE-646D58B32CEE},,,,,,,
1861910.13180014,703474.936090559,20428062,710792,2147 S HAMILTON RD,Red Lobster,Retail - Restaurant,,Y,N,,{06C22BA7-3AD7-4A06-B883-A6B73E2E5442},,,,,,,
1861955.28328463,698037.346572056,20428063,668692,2886 S HAMILTON RD,J.D. Byrider,Retail - Commercial/Retail,,Y,N,,{9A9EB6C2-3A8E-4528-AA20-6E1338DABAAD},,,,,,,
1872248.26860414,698072.338956147,20428064,235055,3118 QUINBY DR,"Washington, Rhonda R",Education - Daycare,ODJFS 902023422,,N,614-762-6651,{15D4B9CF-539A-432D-8E61-492ED4F8DD10},,,,,3,,
1817638.04055446,724843.707657397,20428065,1234143,1200 W 5TH AVE 14,Essentials Therapeutic Massage,Retail - Services,InfoGroup,Y,N,,{2389B344-6F01-41B4-9594-B289C86596DB},,,,,,,
1808603.38572356,778286.451493472,20428066,1099563,8761 SMOKY ROW RD,Riot Ink Custom Tattoos,Retail - Services,,Y,N,,{7C51199C-D812-479B-AA77-833ABF852E65},,,,,,,
1808974.7343903,718229.756646484,20428067,428611,2424 HARRISON RD,The Righter Co,Office - Corporate,,Y,N,,{E9F5B932-E3C8-4243-8F33-6C1C5E4509A5},,,,,,,
1824035.09272097,729001.12453939,20428068,1298218,1923 NEIL AVE,Independence Hall,Education - College/University,OSU,Y,N,,{2EB41290-D7F3-4F4A-A758-01F79C8C90FA},,,,,,,
1828406.39434581,710295.535966396,20428069,1282830,640 S FRONT ST,Grange Insurance Claims,Office - Corporate,,Y,N,,{5350FF36-D3FB-48E4-B606-69AAF96249BC},,,,,,,
1838165.02082589,728607.814630479,20428070,708882,1580 JOYCE AVE,Joyce Market,Retail - Commercial/Retail,,Y,N,,{BE3E686A-CD9D-4ED6-B8DC-C99503583A58},,,,,,Y,
1851451.35350513,735999.34873189,20428071,483141,3443 AGLER RD,Homeport,Office - Non-Profit,,Y,N,614-221-8889,{C1E7236A-1F69-4D9A-9EE3-912B534F4F91},,,,,,,
1862034.18076463,689329.126127645,20428072,935108,4375 PROFESSIONAL PKWY,Little Steps Big Steps Daycare Center,Education - Daycare,ODJFS 401173,,N,614-836-6070,{40514F6C-9CA3-4DC5-92DD-324303185174},,,,,3,,
1861963.96961898,697242.083726898,20428073,708283,3100 S HAMILTON RD,Thunder Tires & Service,Retail - Commercial/Retail,,Y,N,,{9E4FEACC-9F72-4A68-94B4-041DB0D52F98},,,,,,,
1789198.80445406,730139.018589064,20428074,1099158,4969 ROBERTS RD,Tim Hortons,Retail - Restaurant,,Y,N,,{ED102B7E-4178-4E9B-9E11-A59093B85B86},,,,,,,
1824429.06535822,738932.032170981,20428075,182703,3212 N HIGH ST UNIT B,Wolfe Legal Services,Office - Corporate,,Y,N,6146260631,{33EFAB96-6D6C-4877-A820-250B96E73FA2},,,,,,,
1828261.3690453,723965.382314309,20428076,1234292,181 E 5TH AVE,Fruit Of The Vine Community Center,Public Places - Other,,Y,N,,{D468AD6F-2844-4904-A346-704543B44642},,,,,,,
1852160.59290031,747106.187082469,20428077,1251321,125 EASTON TOWN CENTER,Auntie Anne's,Retail - Restaurant,,Y,N,,{57583EC2-C947-4B02-8C9D-73E8F158A017},,,,,,,
1862386.56719898,709514.078867897,20428078,666243,1355 S HAMILTON RD,Reformation Lutheran Church,Public Places - House of Worship,,Y,N,,{D6BFC759-0715-4723-BB92-5D2E537AC3A4},,,,,,,
1862516.28511539,700038.345522806,20428079,504397,4500 EASTLAND DR,The Clock Tower ,Retail - Services,,Y,N,,{CB042129-847C-43F8-BEFA-098CC95AC501},,,,,,,
1802161.46553655,752847.668709725,20428080,1238590,5411 BETHEL-SAWMILL CENTER,Columbus Gold,Retail - Restaurant,,Y,N,,{E5C60937-4B81-4E2D-85AF-161092EFF4CB},,,,,,,
1831484.40787481,779917.610960811,20428081,302400,1177 POLARIS PKWY,Kroger,Retail - Grocery,,Y,N,,{E6D7A2E3-CE33-4910-ACED-CAC0B2DE15F5},,,,,,Y,
1834601.43576147,766768.339359149,20428082,424060,6750 AMBLESIDE DR,Public Storage,Retail - Services,,Y,N,,{5D204ED2-50C8-4BB8-A773-82B581E9AE5C},,,,,,,
1838706.37276155,735635.364551723,20428083,421720,1767 GENESSEE AVE,Innovative American Manufacturing,Industrial - Manufacturing,,Y,N,,{3A3B1A39-CB64-4CE2-992B-D1BE8470B1B7},,,,,,,
1844383.37551513,702638.452527314,20428084,1275286,1973 CORVAIR AVE,Triple Arrow Industries,Industrial - Manufacturing,,Y,N,6142801400,{0B51D23F-DE0D-47B1-A5C0-B64F865D165C},,,,,,,
1852303.02568631,747015.761410311,20428085,1251301,210 EASTON TOWN CENTER,The Buckeye Corner,Retail - Commercial/Retail,,Y,N,,{7DCA742E-D8F7-4997-BFDC-AF730E8ED35A},,,,,,,
1852357.08004014,747498.715496898,20428086,1293116,4077 GRAMERCY ST,The North Face,Retail - Commercial/Retail,,Y,N,,{20133295-190A-4EFA-9A24-CFB0A3EBB606},,,,,,,
1852713.32473446,718284.352665886,20428087,961788,12 S JAMES RD,CVS ,Retail - Commercial/Retail,,Y,N,6144433680,{43B47EE9-C488-42B3-AFD0-B6EE6946B743},,,,,,,
1810060.43005355,752423.350004554,20428088,600373,1800 BETHEL RD,Bethel Animal Hospital,Medical - Veterinary,,Y,N,614-221-3303,{4EF368D4-D6B6-496F-8A21-770DC2CCDA54},,,,,,,
1839028.47251105,722621.956195399,20428089,641763,1570 OLD LEONARD AVE,Sherwin-Williams Product Finishes ,Retail - Commercial/Retail,,Y,N,614-276-0333,{66D608E3-D121-4419-AC5F-E25CEC88A647},,,,,,,
1804035.46999064,770719.32095848,20428090,466993,2734 SAWBURY BLVD,Vi-ssage Wellness Center ,Retail - Services,,Y,N,,{F9C44EDF-B867-441C-A49D-FB06F3D0A897},,,,,,,
1810584.35912381,760993.622234061,20428091,1238243,6420 FIESTA DR,American Scientific,Industrial - Warehouse,,Y,N,,{A175FE5D-672C-41D5-9074-2F41AF04ABCB},,,,,,,
1817720.75659639,723318.102112815,20428092,600566,1217 W 3RD AVE,Village Trophy,Retail - Services,,Y,N,,{2576A8CB-7D58-4F65-A388-205808C5146C},,,,,,,
1825419.46298373,771701.256330565,20428093,600682,161 E CAMPUS VIEW BLVD,Woodys Wing House,Retail - Restaurant,Restaurant DB,Y,N,,{885F7E3C-B696-4A7B-B0F3-48F303D484D1},,,,,,,
1828967.55595313,705514.526171476,20428094,661567,1275 S FRONT ST,Uncle Keith's Doggie Daycare,Retail - Services,,Y,N,,{A8B568A5-9F0D-4EBD-BB42-BEB9C2FE47D0},,,,,,,
1828931.3558943,715750.378403142,20428095,608089,100 E GAY ST,Poke Bros,Retail - Restaurant,Restaurant DB,Y,N,,{25D1AB54-2B93-4DAF-B3BC-4115C5775A38},,,,,,,
1864752.41351713,704697.530102059,20428096,835168,4711 HILTON CORPORATE DR,"Dr. John Cheek, MD ",Medical - Other,,Y,N,,{477E2AB3-08C1-465F-B11E-EF142595F0EE},,,,,,,
1804163.43462972,753189.346175984,20428097,1238295,2556 BETHEL RD,Subway,Retail - Restaurant,,Y,N,6143263782,{5D720156-38CE-4998-BDFE-0B369B7E0E07},,,,,,,
1804267.46919855,770264.321868479,20428098,935535,2687 SAWBURY BLVD,Polar Transport,Transportation - Other,,Y,N,,{253AAAD9-B3C0-4931-B3FD-63FB64EC98A2},,,,,,,
1817974.33220471,697567.372118309,20428099,690740,2120 HARDY PARKWAY ST,Brocon Construction,Office - Corporate,,Y,N,,{7BA506FE-BBBA-4FEA-92A1-A1D56C003F8E},,,,,,,
1839550.75460297,759902.175269976,20428100,771639,5709 MAPLE CANYON AVE,Maple Market,Retail - Grocery,,Y,N,614-826-6518,{D0158494-022C-4339-89B3-2553F39C8B57},,,,,,Y,
1853784.68381222,731235.698154226,20428101,703010,2855 JOHNSTOWN RD,GS Marble & Granite ,Retail - Commercial/Retail,,Y,N,,{300AED1F-378A-40F1-B920-0857DB1C8EAA},,,,,,,
1794394.70974463,728688.729166806,20428102,987056,2201 DIVIDEND DR,Half Price Books,Retail - Commercial/Retail,,Y,N,,{5754AEC8-C9DB-4D60-B931-00D2C9581D26},,,,,,,
1794662.74267314,724401.75316073,20428103,1279308,4327 EQUITY DR,American Red Cross Donor Center Westbelt,Office - Non-Profit,,Y,N,,{905C6FB3-B8EA-4081-BE9B-44984079F7DE},,,,,,,
1804477.45434289,763077.331977397,20428104,664166,3615 W DUBLIN-GRANVILLE RD,Tansky Sawmill Toyota,Retail - Commercial/Retail,,Y,N,,{71020D8E-569B-4474-A7D5-B44A4A082C54},,,,,,,
1811691.42908813,752453.350600719,20428105,1189333,5220 BETHEL CENTER MALL,Babylon Market & Bakery,Retail - Convenience Store,,Y,N,,{2B315D93-D9A4-48D5-9B70-3A5A01CB7BF1},,,,,,Y,
1818754.35721947,713957.377724066,20428106,449890,40 CHICAGO AVE,Franklinton Prep High School,Education - High,,Y,N,,{62739645-AFC6-4D85-9CEA-A7E406DC34B8},,,,,,,
1825841.6435698,731336.769474387,20428107,427458,2180 N HIGH ST,Studio Posh,Retail - Services,,Y,N,6144211966,{066CC935-764A-4FDD-8701-15240C190751},,,,,,,
1829128.69145764,708902.750038058,20428108,547675,824 S HIGH ST,Cohen Law Offices,Office - Corporate,,Y,N,,{8F926CA1-A411-43A6-8E2D-8C0ED6E81A43},,,,,,,
1832158.75232664,782858.821285725,20428109,1302284,1122 GEMINI PL,Jason's Deli,Retail - Restaurant,,Y,N,6147850431,{13AF4A8F-2ACC-4F6F-8748-AEDCE95574FC},,,,,,,
1832577.7541133,711358.797947481,20428110,461484,505 E LIVINGSTON AVE,Tim Hortons,Retail - Restaurant,,Y,N,,{AA5FF124-7CCF-4CF8-B0B5-B030BDAD0153},,,,,,,
1835942.1627388,710552.683746055,20428111,582076,940 E LIVINGSTON AVE,Family Carryout,Retail - Commercial/Retail,,Y,N,,{B3A36990-AA80-48E1-A7B9-C91E6D1F1512},,,,,,Y,
1846794.31098197,702629.358057305,20428112,910535,2040 ALUM CREEK DR,George J Igel Co,Office - Corporate,,Y,N,,{65CABAC7-9198-422D-9777-95426F674275},,,,,,,
1854107.31604098,739990.17277123,20428113,1251244,2832 STELZER RD,Subway,Retail - Restaurant,,Y,N,6143379782,{6E7A6095-F831-4A09-A1A0-76A152EEB7C7},,,,,,,
1804833.82469314,764729.155773476,20428114,1314161,3640 W DUBLIN-GRANVILLE RD,Famous Footwear,Retail - Commercial/Retail,,Y,N,,{2D1BB615-2014-48D6-A418-AF61D5663AC7},,,,,,,
1819018.71987972,715633.756917223,20428115,481985,1170 MCKINLEY AVE,Mid-Ohio Electric Company,Industrial - Manufacturing,,Y,N,,{C61EA304-59B6-4DD9-A0A3-8199C0C948A7},,,,,,,
1829375.07285464,702917.487074226,20428116,463293,1621 S HIGH ST,Southside Baptist Church,Public Places - House of Worship,,Y,N,614-881-5101,{2A92F194-E5DD-44D7-B3BC-2E24F525D046},,,,,,,
1832407.76560813,779865.561196148,20428117,330910,1265 POLARIS PKWY,JoAnn Fabrics,Retail - Commercial/Retail,,Y,N,,{9E463A0D-76F2-4834-8E4D-DC013457B9F4},,,,,,,
1854689.30897146,709096.351028815,20428118,526809,3377 E LIVINGSTON AVE,Mobil,Retail - Gas Station,,Y,N,,{E6B22CD1-8B80-4674-AE4A-B04BF5232BEB},,,,,,Y,
1854728.37057313,750129.335891813,20428119,429241,4060 MORSE RD,Public Storage,Retail - Services,,Y,N,,{096DDB1F-D751-4873-99D7-34C0818744E1},,,,,,,
1875922.26781781,701162.334744647,20428120,650347,2770 BRICE RD,Asian Star China Buffet,Retail - Restaurant,,Y,N,,{CFC85F7B-B64C-41E9-BAB2-33AD724080F5},,,,,,,
1880321.4893343,703221.020587891,20428121,561667,6950 AMERICANA PKWY,Christian Village Academy,Education - Daycare,ODJFS 400496,,N,614-866-6341,{265782D2-DDAD-4B9C-B508-120C7D21A5CA},,,,,4,,
1880106.60426539,725387.568446308,20428122,586256,415 REYNOLDSBURG-NEW ALBANY RD,State Farm - Kevin Smith Agent,Office - Corporate,,Y,N,,{32D80C1C-5F12-46C2-A252-E0CF7814478F},,,,,,,
1796508.73537222,706541.64944531,20428123,1320449,725 GEORGESVILLE RD,River Market Groceries & Halal Meat,Retail - Commercial/Retail,,Y,N,,{6A4FD5F8-EBF3-466F-9F5D-CB0780A23DBD},,,,,,Y,
1829636.33840822,734933.43649365,20428124,622864,2571 SILVER DR,Refrigeration Sales Corporation,Retail - Commercial/Retail,,Y,N,,{E2CB9BC6-4AA9-47BE-A2F7-C38B3FA9AFD7},,,,,,,
1867999.29317822,711808.33773081,20428125,603796,5198 RIDING CLUB LN,Core 44 Fitness Wyandotte,Retail - Fitness Center,,Y,N,,{503C1E24-4B76-40E4-9A41-3C457713EB0A},,,,,,,
1867873.29408638,712116.33744289,20428126,669256,5175 E MAIN ST,Premium Medical Care Urgent Care,Medical - Clinic,,Y,N,,{B8FD569D-9F9B-4262-824F-62301C791467},,,,,,,
1876480.50128138,689105.680380315,20428127,469584,4595 GENDER RD,World Harvest Church,Public Places - House of Worship,,Y,N,,{430A5B07-A016-4252-BD2C-E74B2023F50C},,,,,,,
1777629.94504589,751567.786098897,20428128,1256117,4980 COSGRAY RD,Huntington Bank,Office - Bank,,Y,N,,{0E38C5EB-510E-41CA-839D-5B67D6694969},,,,,,,
1797085.53080656,731216.119453222,20428129,874704,3740 ZANE TRACE DR,Wurth Baer Supply,Retail - Commercial/Retail,,Y,N,,{C5DBAD45-5884-4032-9787-152072D263C1},,,,,,,
1806197.46632281,769405.32457073,20428130,1023981,2441 BILLINGSLEY RD,Dennis Hyundai of Dublin,Retail - Commercial/Retail,,Y,N,614-223-9135,{47427C10-D0BA-470A-8D32-CE5AC176128B},,,,,,,
1813483.34742031,706548.375481725,20428131,448145,853 BUTLER AVE,House of Prayer,Public Places - House of Worship,,Y,N,6148553500,{20438F2F-DBFD-485F-9E93-E309202C577A},,,,,,,
1829662.16414396,774933.957870394,20428132,566823,401 PARK RD,Barrington School,Education - Daycare,ODJFS 2200022120,,N,614-430-1000,{C7842D13-3F21-45B6-92BF-23DD6829FA2F},,,,,0,,
1832964.46265747,779801.281469062,20428133,323701,1307 POLARIS PKWY,Hallmark Gold Crown,Retail - Commercial/Retail,,Y,N,,{B9C50560-EA42-4374-B64D-CC6F3E014776},,,,,,,
1826769.37038888,724433.382362559,20428134,468258,1253 N HIGH ST,The Creative Plug Art Gallery,Retail - Commercial/Retail,,Y,N,,{2A4879E9-8517-46F1-A58E-E0A232FB4369},,,,,,,
1829951.87845956,763907.691537142,20428135,1208570,815 BUSCH CT,Michael Bosworth Photography,Retail - Services,,Y,N,,{54FC6AA6-2452-432B-AF72-350A93126A03},,,,,,,
1830322.19267955,705209.372582316,20428136,221220,116 E MOLER ST,Bake Me Happy,Retail - Restaurant,CHAN1708826,Y,N,,{F65447F7-4790-463F-A6A6-427D517632E4},,,,,,,
1833644.99541713,716083.685807392,20428137,399657,750 E BROAD ST,Franklin Park Physical Medicine,Medical - Other,,Y,N,614-888-8787,{E8461248-DEC7-480C-AEB5-3F177E59D7AA},,,,,,,
1877292.15320139,763056.053804725,20428138,1250393,5495 NEW ALBANY RD W,Keller Williams Realty - Mark Gernet,Office - Corporate,,Y,N,,{09645B71-EA9F-49CD-86DB-5AD4FE5B4EEF},,,,,,,
1798394.06854381,728766.869102389,20428139,1275756,3717 PARAGON DR,Buckeye Distributing,Industrial - Warehouse,,Y,N,614-434-5437,{529D2831-10F8-4AAC-BC42-469A7833D636},,,,,,,
1799184.82089931,740093.72571373,20428140,523146,3777 DUBLIN RD,First Community Church,Public Places - House of Worship,CBLD1710035,Y,N,,{467FF92D-4426-46D7-B2F7-F7B552AC5D41},,,,,,,
1814052.36170222,715795.37798506,20428141,441577,1835 MCKINLEY AVE,United Rentals,Retail - Services,,Y,N,,{483A9E3B-0400-4AF4-BE79-A247F53C5A01},,,,,,,
1827225.71855755,717745.188061804,20428142,1281230,401 N FRONT ST 105,Nationwide Realty Investors,Retail - Mixed Use,CBLD1713895,Y,N,,{39B1459D-8C2D-4947-88F9-A8FCF88E7C16},,,,,,,
1830204.08497614,716887.701259732,20428143,1314847,300 E SPRING ST,Child Development Council Of Franklin County,Government - County,,Y,N,,{A2362867-D8EC-4B53-BA49-5C85A6791451},,,,,,,
1857711.29210073,700136.349263817,20428144,549950,3810 CHARBONNETT CT,Ari's Christian Child Care,Education - Daycare,ODJFS 2200021390,,N,609-575-8914,{012AB488-EEC8-439F-A90D-DDE7939AB3C1},,,,,1,,
1807274.05734546,719100.466519222,20428145,1180730,2845 FISHER RD,Cardinal Transportation,Transportation - Other,,Y,N,,{D4217EBD-DE6A-4805-B3EF-43BAC22FD1C8},,,,,,,
1822782.97153756,746616.156566471,20428146,1273519,4249 N HIGH ST,Jersey Mike's Subs,Retail - Restaurant,,Y,N,6142686909,{469A57F4-2A8A-48D1-A8DB-96E9C468A6E3},,,,,,,
1827209.37705481,728896.384263307,20428147,118925,134 E 15TH AVE,Alpha Phi,Group Quarters - Dormitory,Restaurant DB,Y,N,,{959F3630-0E25-48AE-B542-FFADE78DA083},,,,,,,
1827429.31460705,686944.366461471,20428148,1240901,3795 S HIGH ST,Jackson Hewitt Tax Service,Retail - Services,,Y,N,,{C4C2762E-7D44-4C6D-B497-D9DA0288ACBA},,,,,,,
1827443.2525713,720539.875057727,20428149,135778,726 1/2 N HIGH ST 3B,Chunky Armadillo Boutique,Retail - Commercial/Retail,,Y,N,6148171406,{97DFFA12-4584-44BA-8CDA-C5D3FFD187ED},,,,,,,
1830562.35755356,718296.377248138,20428150,662180,375 N GRANT AVE,CSCC - 375 N Grant Ave,Education - College/University,,Y,N,,{816E8151-3261-42C1-A47F-CF0F7AE23557},http://www.cscc.edu/about/columbus/pdf/map.pdf,,,,,,
1807669.42630538,749853.079554558,20428151,467491,2096 W HENDERSON RD,UA Pub,Retail - Restaurant,,Y,N,,{0A7DD93B-78AF-4741-96F8-9775957B37D7},,,,,,,
1837160.61830714,711120.156364396,20428152,541925,684 OAKWOOD AVE,Holy Trinity Etheopian Orthodox,Public Places - House of Worship,,Y,N,6148461004,{78D3748D-3603-4FE8-BAAE-EF8C73541E44},,,,,,,
1787513.35047589,704157.375670567,20428153,665055,901 NORTON RD,United Dairy Farmers,Retail - Gas Station,,Y,N,,{4FD6A2DB-F7FC-4BED-979F-3F0C394C7E4A},,,,,,Y,
1823377.87782806,772609.41954048,20428154,1326982,7625 N HIGH ST UNIT 2,Josephinium College,Education - College/University,,Y,N,,{31CCA2A7-A0BF-41FD-A0EA-A7AAB1799B29},,,,,,,
1830787.23013531,762941.379165307,20428155,1241097,6252 BUSCH BLVD,Delfin Night Life,Retail - Restaurant,Restaurant DB,Y,N,,{6CA72D34-B2AF-41D0-B41D-CAB42D319AE3},,,,,,,
1830927.90341039,770948.855604395,20428156,1320050,7451 WORTHINGTON-GALENA RD,Aramark,Office - Corporate,,Y,N,,{4D28429A-7A29-4582-8AC0-80E97C0976D9},,,,,,,
1834530.52809489,712924.028412804,20428157,665410,395 S 17TH ST,Carquest Auto Parts,Retail - Commercial/Retail,,Y,N,,{57902ABD-5D04-4371-8907-AAA5E2C210E1},,,,,,,
1850323.60116747,718328.545490891,20428158,1298943,2974 E BROAD ST,BioCare Orthopedic Prosthetics & Orthotics,Retail - Commercial/Retail,,Y,N,,{4E299980-38FC-4796-B363-C690363047A4},,,,,,,
1850389.47537956,718338.222308815,20428159,1298948,2980 E BROAD ST,Scotty's Café,Retail - Restaurant,,Y,N,6142371949,{B9B53A2E-D20A-481E-84A0-1F77CB7F294A},,,,,,,
1788393.34477888,700971.37548089,20428160,441022,1360 NORTON RD,B & B Plastic Recycling Center,Industrial - Manufacturing,,Y,N,,{CEB528F8-D639-44FD-9149-8F7869062473},,,,,,,
1801285.17988755,707850.367628396,20428161,835041,3655 SULLIVANT AVE,Towfiq Market ,Retail - Commercial/Retail,,Y,N,614-210-0577,{E44D64EE-B115-4EE7-9F1D-95560EF1AED4},,,,,,Y,
1823773.92296772,730435.46090956,20428162,1298377,280 W WOODRUFF AVE,Pfahl Executive Education Building,Education - College/University,OSU,Y,N,,{07CFED26-2C9D-4075-9333-E2E4049971ED},,,,,,,
1828067.60434097,716176.524860561,20428163,1277098,138 N HIGH ST,Mac Worthington Studio & Gallery,Retail - Commercial/Retail,,Y,N,,{C6A81A47-59A3-420B-85E3-C9B55B63FFB6},,,,,,,
1842296.58572547,763443.715102896,20428164,507315,6035 CLEVELAND AVE,Kenneth W Burman DDS,Medical - Dental,,Y,N,,{43A8819D-5E75-424D-B736-201BA08705E2},,,,,,,
1842540.41069713,761066.33862406,20428165,1241451,5800 CLEVELAND AVE,Sunoco,Retail - Gas Station,,Y,N,,{0825D81F-620A-4E86-A974-423A84EC6F1B},,,,,,,
1842486.41211747,761766.337880224,20428166,549023,5870 CLEVELAND AVE,Data Dynamics,Office - Corporate,,Y,N,,{10EC0698-2753-43AB-B5AC-9E1B131BC157},,,,,,,
1888516.81874414,723696.413364053,20428167,1188639,8064 E BROAD ST,Panda Express,Retail - Restaurant,,Y,N,,{9E887351-EF74-45B5-A94A-DC40F114A308},,,,,,,
1817162.37582339,725853.381491065,20428168,763006,1250 KING AVE,Firestone Car Care Center,Retail - Services,,Y,N,,{F0CD405F-D3F3-4905-8F01-CE9FB41E5E31},,,,,,,
1832241.15964213,696803.730600983,20428169,561318,2483 PARSONS AVE,Certified Oil,Retail - Gas Station,,Y,N,,{406CEC03-7077-488B-9799-22ED31ABEEB4},,,,,,Y,
1832309.53680196,708502.035616398,20428170,398873,413 E WHITTIER ST,Rock'n Robin's Hair Nest,Retail - Services,,Y,N,,{7D456F7C-09D7-4F3F-98C2-4DD648453FBD},,,,,,,
1832244.34073813,708602.372029901,20428171,503568,410 E WHITTIER ST,Skillet,Retail - Restaurant,,Y,N,,{57CA3436-C357-4C9F-8257-72A9EA9FD47F},,,,,,,
1795681.8377478,734891.185593888,20428172,1270259,3075 SCIOTO DARBY EXECUTIVE CT,Chrysler Quarterly Car Dealer,Retail - Commercial/Retail,,Y,N,,{A6D06580-16B8-4FC7-8B6F-4DB0DE1A0140},,,,,,,
1817858.94004706,713435.710788399,20428173,643265,1385 W BROAD ST,AAMCO Transmissions,Retail - Services,,Y,N,,{5755C767-DC43-4D0A-93AA-D6BDE65359B6},,,,,,,
1818123.14850813,713615.356754556,20428174,848506,1350 W BROAD ST,Lucky's Farmers Market of Columbus,Retail - Commercial/Retail,,Y,N,,{5359D585-D771-48F3-81D8-5667559F2CEC},,,,,,Y,
1832463.36884339,727906.379025474,20428175,460276,1605 SHAWNEE AVE,Leisure Pools and Living,Retail - Commercial/Retail,,Y,N,6146867800,{E67CFFC4-DA15-4851-B17D-F16960C72E7B},,,,,,,
1832470.37014171,728757.378963888,20428176,569760,1700 CLARA ST,Days Inn Columbus Fairgrounds,Retail - Hotel/Motel,,Y,N,,{3498F355-B7DA-4D10-AEF1-384848A50D36},,,,,,,
